"id","title","videoid","video_secret","download_size","website_url","activate","order","is_free","created_at","updated_at","subject_type_id"
233,"Lecture 004
Lecture Topic: FCPS Surgery Guideline Class, Paper-3
Duration: 3:42:51","719430516","19833a2e41","{""360p"": ""474.75MB"", ""540p"": ""968.26MB"", ""720p"": ""1.28GB""}","<div style=""padding:156.94% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/719430516?h=19833a2e41&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""FCPS Surgery Guideline Class, Paper-3""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,4,0,"2022-06-12 06:18:31.409400","2022-06-12 06:18:52.429294",90
234,"Lecture 018
Lecture Topic: FCPS Surgery Guideline Class, Paper-1 & 2
Duration: 2:31:30","719495131",dbcfc8143b,"{""360p"": ""173.52MB"", ""540p"": ""341.32MB"", ""720p"": ""374.72MB""}","<div style=""padding:93.75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/719495131?h=dbcfc8143b&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""FCPS Surgery Guideline Class, Paper-1 &amp;amp; 2""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,18,0,"2022-06-12 06:20:19.637444","2022-06-12 06:20:19.637477",40
235,"Lecture 019
Lecture Topic: FCPS Surgery Guideline Class, Paper-3
Duration: 3:42:51","719430516","19833a2e41","{""360p"": ""474.75MB"", ""540p"": ""968.26MB"", ""720p"": ""1.28GB""}","<div style=""padding:156.94% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/719430516?h=19833a2e41&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""FCPS Surgery Guideline Class, Paper-3""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,19,0,"2022-06-12 06:21:18.467579","2022-06-12 06:21:18.467619",40
236,"Lecture 002
Lecture Topic: Mock 1 paper 2
Duration: 24:30","719621795","9abef89dcb","{""360p"": ""49.7MB"", ""540p"": ""99.95MB"", ""720p"": ""112.95MB""}","<div style=""padding:145.45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/719621795?h=9abef89dcb&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Medicine mock 1 paper 2""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,2,0,"2022-06-12 19:02:43.241680","2022-06-12 19:02:43.241720",89
237,"Lecture 034
Lecture Topic: CVS, Pulmonary & renal pharmacology
Duration: 1:12:26","720119994","8d3ff63af2","{""360p"": ""84.11MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/720119994?h=8d3ff63af2&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""XRecorder_13062022_203429""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,34,0,"2022-06-14 04:57:55.757935","2022-06-14 04:57:55.757971",60
238,"Lecture 005
Lecture Topic: Mock 1 Paper 3
Duration: 52:25","720305450",aacea07c3d,"{""360p"": ""109.14MB"", ""540p"": ""226.2MB""}","<div style=""padding:208.49% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/720305450?h=aacea07c3d&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""solve class mock 1 paper 3""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,5,0,"2022-06-15 18:11:29.171550","2022-06-15 18:11:29.171587",90
239,"Lecture 003
Lecture Topic: Mock 2 Paper 1
Duration: 29:19","720739923","12642c59a4","{""360p"": ""49.69MB"", ""540p"": ""101.2MB"", ""720p"": ""137.72MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/720739923?h=12642c59a4&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""gynae obs Mock-2, paper-1""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,3,0,"2022-06-16 03:29:07.676766","2022-06-16 03:29:07.676807",91
240,"Lecture 003
Lecture Topic: Mock 1 Paper 3
Duration: 9:38","720916743",a02c59bac1,"{""360p"": ""19.43MB"", ""540p"": ""39.48MB"", ""720p"": ""46.72MB""}","<div style=""padding:68.75% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/720916743?h=a02c59bac1&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Mock 1 p3, medicine""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,3,0,"2022-06-16 03:31:49.084735","2022-06-16 03:31:49.084776",89
241,"Lecture 003
Lecture Topic: Mock 1 Paper 3
Duration: 21:54","720918516",a008e48bb5,"{""360p"": ""42.17MB"", ""540p"": ""82.07MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/720918516?h=a008e48bb5&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""MOCK-01[P-03] - pedi""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,3,0,"2022-06-16 03:49:50.672885","2022-06-16 03:49:50.672922",92
243,"Lecture 006
Lecture Topic: Mock 2 paper 1
Duration: 47:03","721725763","66ff0c47c9","{""360p"": ""93.04MB"", ""540p"": ""190.63MB"", ""720p"": ""293.19MB""}","<div style=""padding:208.49% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/721725763?h=66ff0c47c9&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""solve class Mock 2 paper 1""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,6,0,"2022-06-18 13:23:55.025672","2022-06-18 13:23:55.025711",90
247,"Lecture 007
Lecture Topic: Mock 2 Paper 2
Duration: 21:54","722647140","8fc906d729","{""360p"": ""95.38MB"", ""540p"": ""195.87MB"", ""720p"": ""169.32MB""}","<div style=""padding:208.49% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/722647140?h=8fc906d729&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""solve class mock 2 paper 2""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,7,0,"2022-06-21 18:33:37.509519","2022-06-21 18:33:37.509557",90
248,"Lecture 004
Lecture Topic: Mock 2 Paper 1
Duration: 28:59","723081041",b13f4378c1,"{""360p"": ""48.01MB"", ""540p"": ""92.95MB"", ""720p"": ""169.32MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/723081041?h=b13f4378c1&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""MOCK-02[P-01]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,4,0,"2022-06-23 02:23:32.239047","2022-06-23 02:23:32.239082",92
249,"Lecture 005
Lecture Topic: Mock 2 Paper 2
Duration: 18:21","723657537",c3b3fc71bb,"{""360p"": ""34.94MB"", ""540p"": ""67.47MB"", ""720p"": ""169.32MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/723657537?h=c3b3fc71bb&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""MOCK-02[P-02]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,5,0,"2022-06-24 18:11:47.297706","2022-06-24 18:13:05.860654",92
250,"Lecture 006
Lecture Topic: Mock 2 Paper 3
Duration: 21:22","723657728","7f9b9d33f5","{""360p"": ""55.4MB"", ""540p"": ""121.4MB"", ""720p"": ""169.32MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/723657728?h=7f9b9d33f5&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""MOCK-02[P-03]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,6,0,"2022-06-24 18:15:05.898894","2022-06-24 18:18:04.880654",92
251,"Lecture 007
Lecture Topic: Mock 3 Paper 1
Duration: 17:07","723657974","9fd9912ee2","{""360p"": ""43.32MB"", ""540p"": ""94.05MB"", ""720p"": ""169.32MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/723657974?h=9fd9912ee2&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""MOCK-03[P-01]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,7,0,"2022-06-24 18:19:59.581863","2022-06-29 05:13:45.204850",92
252,"Lecture 003
Lecture Topic: Mock 3 Paper 2
Duration: 27:53","723658912","2a6269d51d","{""360p"": ""49.4MB"", ""540p"": ""102.48MB"", ""720p"": ""141.28MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/723658912?h=2a6269d51d&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Mock 3 paper 2 - obsgyn""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,3,0,"2022-06-24 18:23:15.132440","2022-06-29 06:07:54.095443",91
253,"Lecture 004
Lecture Topic: Mock 2 Paper 1
Duration: 10:46","725150062","48522822a4","{""360p"": ""23.93MB"", ""540p"": ""42.35MB"", ""720p"": ""42.35MB""}","<div style=""padding:220.83% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/725150062?h=48522822a4&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Medicine Mock2 Paper 1""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,4,0,"2022-06-29 06:11:06.051495","2022-06-29 06:11:06.051536",89
254,"Lecture 008
Lecture Topic: Mock 3 Paper 2
Duration: 20:07","725150201","9e9709e3e9","{""360p"": ""50.05MB"", ""540p"": ""42.35MB"", ""720p"": ""42.35MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/725150201?h=9e9709e3e9&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""MOCK-03[P-02]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,8,0,"2022-06-29 06:15:16.124648","2022-06-29 06:15:16.124688",92
255,"Lecture 009
Lecture Topic: Mock 3 Paper 3
Duration: 21:35","725150352",cea46cbe85,"{""360p"": ""53.04MB"", ""540p"": ""110.97MB"", ""720p"": ""42.35MB""}","<div style=""padding:56.23% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/725150352?h=cea46cbe85&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""MOCK-03[P-03]""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",0,9,0,"2022-06-29 06:17:49.242540","2022-06-29 06:17:49.242578",92
256,"Lecture 008
Lecture Topic: Mock 3 Paper 2
Duration: 59:37","725150537","03814db5cc","{""360p"": ""75.84MB"", ""540p"": ""143.65MB"", ""720p"": ""176.46MB""}","<div style=""padding:222.22% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/725150537?h=03814db5cc&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""Mock3 paper 2 Surger""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,8,0,"2022-06-29 06:20:08.170529","2022-06-29 06:20:08.170572",90
257,"Lecture 035
Lecture Topic: CNS pharmacology
Duration: 1:00:56","725505489","965474c3da","{""360p"": ""74.5MB"", ""540p"": ""140.37MB"", ""720p"": ""183.38MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/725505489?h=965474c3da&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""CNS pharmacology""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,35,0,"2022-06-30 12:09:30.979630","2022-06-30 12:09:30.979665",60
258,"Lecture 036
Lecture Topic: ANS pharmacology
Duration: 33:49","725505891","84299596be","{""360p"": ""38MB"", ""540p"": ""75.85MB"", ""720p"": ""95.78MB""}","<div style=""padding:45% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/725505891?h=84299596be&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""XRecorder_29062022_113052""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,36,0,"2022-06-30 12:11:58.073198","2022-06-30 12:11:58.073234",60
259,"Lecture 005
Lecture Topic: Paper-1, Part-A
Duration: 1:16:27","725937062",b709f68bb0,"{""360p"": ""87.43MB"", ""540p"": ""181.11MB"", ""720p"": ""224.97MB""}","<div style=""padding:85.11% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/725937062?h=b709f68bb0&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""FCPS Medicine Guideline Class Paper-1, Part-A""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,5,0,"2022-07-01 08:08:46.061934","2022-07-01 08:08:46.061974",89
260,"Lecture 006
Lecture Topic: Paper-1, Part-B
Duration: 1:16:03","725937829",eedb9a4f0f,"{""360p"": ""130.77MB"", ""540p"": ""282.4MB"", ""720p"": ""394.25MB""}","<div style=""padding:85.11% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/725937062?h=b709f68bb0&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""FCPS Medicine Guideline Class Paper-1, Part-A""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,6,0,"2022-07-01 08:10:48.846329","2022-07-01 08:10:48.846369",89
261,"Lecture 007
Lecture Topic: Paper-2
Duration: 1:59:41","725939327",a73195a571,"{""360p"": ""147.44MB"", ""540p"": ""300.91MB"", ""720p"": ""432.37MB"", ""1080p"": ""744.23MB"", ""1440p"": ""1.05GB""}","<div style=""padding:53.66% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/725939327?h=a73195a571&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""FCPS Medicine Guideline Class Paper-2""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,7,0,"2022-07-01 08:14:29.879099","2022-07-01 08:14:29.879140",89
262,"Lecture 008
Lecture Topic: Paper-3
Duration: 2:32:44","725940754","961c39926a","{""360p"": ""253.26MB"", ""540p"": ""574.8MB"", ""720p"": ""816.06MB"", ""1080p"": ""1.32GB"", ""1440p"": ""1.92GB""}","<div style=""padding:53.66% 0 0 0;position:relative;""><iframe src=""https://player.vimeo.com/video/725940754?h=961c39926a&amp;badge=0&amp;autopause=0&amp;player_id=0&amp;app_id=58479"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen style=""position:absolute;top:0;left:0;width:100%;height:100%;"" title=""FCPS Medicine Guideline Class Paper-3""></iframe></div><script src=""https://player.vimeo.com/api/player.js""></script>",1,8,0,"2022-07-01 08:17:15.829644","2022-07-01 08:17:15.829685",89
